"user_id","post_id","content","post_date"
"135","8043","I am determined","2023-11-29"
"86","8044","I've been dejected","2023-11-29"
"80","8045","I am apprehensive","2023-11-29"
"18","8046","I'm feeling spontaneous","2023-11-29"
"236","8047","I am astonished","2023-11-29"
"316","8048","I'm optimistic","2023-11-29"
"202","8049","I'm disillusioned","2023-11-29"
"1004","8050","I am rejuvenated","2023-11-29"
"24","8051","I've gotten astonished","2023-11-29"
"40","8052","I'm relaxed","2023-11-29"
"45","8053","I've been amused","2023-11-29"
"549","8054","I'm optimistic","2023-11-29"
"27","8055","I am peaceful","2023-11-29"
"96","8056","I am elated","2023-11-29"
"10","8057","I'm excited","2023-11-29"
"151","8058","I've been annoyed","2023-11-29"
"6","8059","I feel astonished","2023-11-29"
"67","8060","I feel nervous","2023-11-29"
"418","8061","I feel worried","2023-11-29"
"16","8062","I've gotten disappointed","2023-11-29"
"668","8063","I've been apprehensive","2023-11-29"
"26","8064","I am euphoric","2023-11-29"
"20","8065","I've gotten amused","2023-11-29"
"786","8066","I feel serene","2023-11-29"
"559","8067","I'm euphoric","2023-11-29"
"337","8068","I am angry","2023-11-29"
"52","8069","I am tired","2023-11-29"
"192","8070","I've been angry","2023-11-29"
"6","8071","I've gotten euphoric","2023-11-29"
"24","8072","I am calm","2023-11-29"
"10","8073","I've been inspired","2023-11-29"
"239","8074","I feel impatient","2023-11-29"
"44","8075","I've been nervous","2023-11-29"
"301","8076","I've gotten tired","2023-11-29"
"336","8077","I've gotten spontaneous","2023-11-29"
"27","8078","I've gotten annoyed","2023-11-29"
"42","8079","I'm restless","2023-11-29"
"56","8080","I feel overwhelmed","2023-11-29"
"43","8081","I am bored","2023-11-29"
"51","8082","I feel nervous","2023-11-29"
"31","8083","I'm pumped","2023-11-29"
"885","8084","I'm feeling worried","2023-11-29"
"463","8085","I am optimistic","2023-11-29"
"189","8086","I am lazy","2023-11-29"
"79","8087","I feel itchy","2023-11-29"
"26","8088","I'm feeling lonely","2023-11-29"
"503","8089","I am frustrated","2023-11-29"
"25","8090","I've gotten tired","2023-11-30"
"23","8091","I feel dejected","2023-11-30"
"618","8092","I've been itchy","2023-11-30"
"106","8093","I am astonished","2023-11-30"
"433","8094","I am inspired","2023-11-30"
"89","8095","I'm feeling disgusted","2023-11-30"
"2","8096","I've gotten annoyed","2023-11-30"
"288","8097","I've gotten tired","2023-11-30"
"255","8098","I've been dejected","2023-11-30"
"333","8099","I've gotten content","2023-11-30"
"17","8100","I feel sympathetic","2023-11-30"
"37","8101","I've gotten annoyed","2023-11-30"
"864","8102","I've gotten fired up","2023-11-30"
"36","8103","I'm feeling serene","2023-11-30"
"39","8104","I've been dejected","2023-11-30"
"116","8105","I've been grateful","2023-11-30"
"638","8106","I've gotten angry","2023-11-30"
"830","8107","I feel disappointed","2023-11-30"
"38","8108","I am disillusioned","2023-11-30"
"567","8109","I'm feeling joyful","2023-11-30"
"73","8110","I've gotten disappointed","2023-11-30"
"70","8111","I'm annoyed","2023-11-30"
"623","8112","I'm hopeful","2023-11-30"
"82","8113","I am pessimistic","2023-11-30"
"76","8114","I'm feeling impatient","2023-11-30"
"15","8115","I'm feeling frustrated","2023-11-30"
"70","8116","I am stressed","2023-11-30"
"583","8117","I feel amused","2023-11-30"
"64","8118","I am restless","2023-11-30"
"81","8119","I'm content","2023-11-30"
"29","8120","I'm lonely","2023-11-30"
"57","8121","I'm impatient","2023-11-30"
"31","8122","I feel euphoric","2023-11-30"
"247","8123","I feel disgusted","2023-11-30"
"432","8124","I've gotten sympathetic","2023-11-30"
"53","8125","I'm melancholic","2023-11-30"
"897","8126","I've gotten angry","2023-11-30"
"131","8127","I'm overwhelmed","2023-11-30"
"199","8128","I'm feeling happy","2023-11-30"
"417","8129","I'm eager","2023-11-30"
"871","8130","I'm content","2023-11-30"
"54","8131","I am impatient","2023-11-30"
"18","8132","I've been astonished","2023-11-30"
"425","8133","I've been content","2023-11-30"
"17","8134","I've gotten serene","2023-11-30"
"82","8135","I'm feeling spontaneous","2023-11-30"
"62","8136","I've been relaxed","2023-11-30"
"500","8137","I'm feeling annoyed","2023-11-30"
"33","8138","I feel apprehensive","2023-11-30"
"51","8139","I've gotten rejuvenated","2023-11-30"
"45","8140","I am relaxed","2023-11-30"
"56","8141","I've gotten stressed","2023-11-30"
"125","8142","I am sad","2023-11-30"
"224","8143","I feel fired up","2023-11-30"
"693","8144","I'm energetic","2023-11-30"
"259","8145","I've been bored","2023-11-30"
"264","8146","I feel amused","2023-11-30"
"20","8147","I am spontaneous","2023-11-30"
"31","8148","I've been energetic","2023-11-30"
"61","8149","I feel rejuvenated","2023-11-30"
"23","8150","I am dejected","2023-11-30"
"66","8151","I'm elated","2023-11-30"
"59","8152","I feel apprehensive","2023-11-30"
"580","8153","I've been excited","2023-11-30"
"78","8154","I'm feeling sympathetic","2023-11-30"
"30","8155","I am disappointed","2023-11-30"
"75","8156","I've been grateful","2023-11-30"
"54","8157","I feel satisfied","2023-11-30"
"189","8158","I feel disgusted","2023-11-30"
"841","8159","I've gotten elated","2023-11-30"
"835","8160","I've been pumped","2023-11-30"
"82","8161","I feel bored","2023-11-30"
"1002","8162","I'm relaxed","2023-11-30"
"32","8163","I've gotten stressed","2023-11-30"
"417","8164","I am introspective","2023-11-30"
"834","8165","I'm elated","2023-11-30"
"111","8166","I'm overwhelmed","2023-11-30"
"825","8167","I feel energetic","2023-11-30"
"12","8168","I feel itchy","2023-11-30"
"136","8169","I'm feeling spontaneous","2023-11-30"
"392","8170","I'm annoyed","2023-11-30"
"33","8171","I feel angry","2023-11-30"
"79","8172","I am stressed","2023-11-30"
"817","8173","I'm eager","2023-12-01"
"549","8174","I'm feeling relaxed","2023-12-01"
"33","8175","I feel optimistic","2023-12-01"
"265","8176","I'm worried","2023-12-01"
"295","8177","I've gotten excited","2023-12-01"
"320","8178","I feel calm","2023-12-01"
"84","8179","I've gotten tired","2023-12-01"
"60","8180","I'm feeling euphoric","2023-12-01"
"103","8181","I've been content","2023-12-01"
"546","8182","I'm feeling spontaneous","2023-12-01"
"5","8183","I feel astonished","2023-12-01"
"211","8184","I've gotten disillusioned","2023-12-01"
"57","8185","I feel disappointed","2023-12-01"
"84","8186","I feel worried","2023-12-01"
"276","8187","I'm hopeful","2023-12-01"
"137","8188","I've been inspired","2023-12-01"
"315","8189","I'm optimistic","2023-12-01"
"140","8190","I feel euphoric","2023-12-01"
"418","8191","I feel excited","2023-12-01"
"34","8192","I've been tired","2023-12-01"
"549","8193","I feel sad","2023-12-01"
"40","8194","I'm annoyed","2023-12-01"
"71","8195","I'm feeling restless","2023-12-01"
"8","8196","I'm rejuvenated","2023-12-01"
"639","8197","I've been inspired","2023-12-01"
"81","8198","I feel frustrated","2023-12-01"
"51","8199","I'm feeling eager","2023-12-01"
"64","8200","I've gotten disappointed","2023-12-01"
"10","8201","I am pessimistic","2023-12-01"
"445","8202","I've gotten worried","2023-12-01"
"11","8203","I am disgusted","2023-12-01"
"522","8204","I feel dejected","2023-12-01"
"18","8205","I'm peaceful","2023-12-01"
"284","8206","I'm feeling restless","2023-12-01"
"25","8207","I've been optimistic","2023-12-01"
"91","8208","I'm feeling sympathetic","2023-12-01"
"90","8209","I've been eager","2023-12-01"
"82","8210","I am thrilled","2023-12-01"
"837","8211","I'm disgusted","2023-12-01"
"64","8212","I've gotten excited","2023-12-01"
"11","8213","I am curious","2023-12-01"
"57","8214","I'm nervous","2023-12-01"
"5","8215","I'm satisfied","2023-12-01"
"286","8216","I'm stressed","2023-12-01"
"67","8217","I am confident","2023-12-01"
"374","8218","I'm feeling pessimistic","2023-12-01"
"887","8219","I've gotten hopeful","2023-12-01"
"73","8220","I've been happy","2023-12-01"
"60","8221","I've been sympathetic","2023-12-01"
"77","8222","I'm feeling sympathetic","2023-12-01"
"940","8223","I've gotten lazy","2023-12-01"
"115","8224","I'm feeling joyful","2023-12-01"
"11","8225","I've been astonished","2023-12-01"
"568","8226","I feel serene","2023-12-01"
"47","8227","I'm feeling restless","2023-12-01"
"79","8228","I'm apprehensive","2023-12-01"
"4","8229","I've been disgusted","2023-12-01"
"656","8230","I've gotten angry","2023-12-01"
"66","8231","I've been eager","2023-12-01"
"176","8232","I am grateful","2023-12-01"
"67","8233","I've gotten calm","2023-12-01"
"6","8234","I feel joyful","2023-12-01"
"15","8235","I'm feeling fired up","2023-12-01"
"97","8236","I've gotten fired up","2023-12-01"
"17","8237","I'm feeling serene","2023-12-01"
"74","8238","I've gotten grateful","2023-12-01"
"123","8239","I feel stressed","2023-12-01"
"167","8240","I've been rejuvenated","2023-12-01"
"44","8241","I'm lazy","2023-12-01"
"31","8242","I feel disgusted","2023-12-01"
"13","8243","I'm tired","2023-12-01"
"84","8244","I am thrilled","2023-12-01"
"696","8245","I am annoyed","2023-12-01"
"34","8246","I'm feeling inspired","2023-12-01"
"286","8247","I'm feeling energetic","2023-12-01"
"473","8248","I feel disgusted","2023-12-01"
"14","8249","I'm feeling angry","2023-12-01"
"503","8250","I feel serene","2023-12-01"
"811","8251","I've been excited","2023-12-01"
"7","8252","I feel apprehensive","2023-12-01"
"39","8253","I am euphoric","2023-12-01"
"398","8254","I feel energetic","2023-12-01"
"78","8255","I'm overwhelmed","2023-12-01"
"866","8256","I feel determined","2023-12-01"
"30","8257","I feel spontaneous","2023-12-02"
"991","8258","I am curious","2023-12-02"
"256","8259","I'm itchy","2023-12-02"
"9","8260","I've gotten lazy","2023-12-02"
"253","8261","I've gotten tired","2023-12-02"
"26","8262","I've been joyful","2023-12-02"
"17","8263","I've been content","2023-12-02"
"51","8264","I am euphoric","2023-12-02"
"592","8265","I've been amused","2023-12-02"
"69","8266","I'm elated","2023-12-02"
"398","8267","I've been astonished","2023-12-02"
"20","8268","I am melancholic","2023-12-02"
"763","8269","I've been elated","2023-12-02"
"609","8270","I feel tired","2023-12-02"
"40","8271","I've been introspective","2023-12-02"
"312","8272","I've been optimistic","2023-12-02"
"744","8273","I'm feeling fired up","2023-12-02"
"682","8274","I am serene","2023-12-02"
"48","8275","I feel stressed","2023-12-02"
"722","8276","I feel angry","2023-12-02"
"709","8277","I've gotten impatient","2023-12-02"
"830","8278","I feel energetic","2023-12-02"
"23","8279","I've gotten confident","2023-12-02"
"89","8280","I've gotten bored","2023-12-02"
"231","8281","I've gotten grateful","2023-12-02"
"490","8282","I've been elated","2023-12-02"
"302","8283","I feel spontaneous","2023-12-02"
"492","8284","I'm feeling tired","2023-12-02"
"67","8285","I feel bored","2023-12-02"
"956","8286","I am elated","2023-12-02"
"58","8287","I'm feeling spontaneous","2023-12-02"
"413","8288","I've gotten inspired","2023-12-02"
"491","8289","I am amused","2023-12-02"
"271","8290","I've been rejuvenated","2023-12-02"
"73","8291","I feel worried","2023-12-02"
"334","8292","I feel rejuvenated","2023-12-02"
"83","8293","I'm relaxed","2023-12-02"
"50","8294","I'm amused","2023-12-02"
"278","8295","I'm worried","2023-12-02"
"83","8296","I've been tired","2023-12-02"
"18","8297","I am excited","2023-12-02"
"241","8298","I feel peaceful","2023-12-02"
"69","8299","I'm introspective","2023-12-02"
"171","8300","I've been introspective","2023-12-02"
"80","8301","I've gotten sympathetic","2023-12-02"
"553","8302","I've gotten elated","2023-12-02"
"212","8303","I've gotten annoyed","2023-12-02"
"709","8304","I'm feeling disgusted","2023-12-02"
"28","8305","I'm optimistic","2023-12-02"
"21","8306","I'm curious","2023-12-02"
"761","8307","I've been restless","2023-12-02"
"507","8308","I feel bored","2023-12-02"
"38","8309","I'm annoyed","2023-12-02"
"59","8310","I'm feeling sympathetic","2023-12-02"
"392","8311","I'm feeling euphoric","2023-12-02"
"2","8312","I feel hopeful","2023-12-02"
"36","8313","I'm hopeful","2023-12-02"
"45","8314","I'm worried","2023-12-02"
"77","8315","I've gotten apprehensive","2023-12-02"
"73","8316","I'm feeling dejected","2023-12-02"
"291","8317","I feel melancholic","2023-12-02"
"243","8318","I'm feeling calm","2023-12-02"
"677","8319","I'm pumped","2023-12-02"
"30","8320","I am lonely","2023-12-02"
"64","8321","I'm introspective","2023-12-02"
"86","8322","I feel pessimistic","2023-12-02"
"693","8323","I am sad","2023-12-02"
"918","8324","I've gotten disillusioned","2023-12-02"
"602","8325","I've gotten disillusioned","2023-12-02"
"61","8326","I'm feeling determined","2023-12-02"
"35","8327","I'm lonely","2023-12-02"
"997","8328","I'm lazy","2023-12-02"
"108","8329","I'm feeling overwhelmed","2023-12-02"
"40","8330","I'm feeling sad","2023-12-02"
"615","8331","I've been hopeful","2023-12-02"
"268","8332","I am apprehensive","2023-12-02"
"788","8333","I've gotten pessimistic","2023-12-02"
"698","8334","I am grateful","2023-12-02"
"51","8335","I'm feeling annoyed","2023-12-02"
"862","8336","I feel disillusioned","2023-12-02"
"864","8337","I've been eager","2023-12-02"
"207","8338","I've been elated","2023-12-02"
"50","8339","I'm feeling excited","2023-12-02"
"4","8340","I feel excited","2023-12-02"
"205","8341","I am stressed","2023-12-02"
"98","8342","I'm feeling astonished","2023-12-03"
"51","8343","I'm amused","2023-12-03"
"66","8344","I've gotten disappointed","2023-12-03"
"212","8345","I feel serene","2023-12-03"
"35","8346","I've gotten calm","2023-12-03"
"53","8347","I've gotten disappointed","2023-12-03"
"821","8348","I'm introspective","2023-12-03"
"389","8349","I'm sad","2023-12-03"
"343","8350","I'm feeling apprehensive","2023-12-03"
"13","8351","I'm feeling pessimistic","2023-12-03"
"367","8352","I'm disappointed","2023-12-03"
"504","8353","I am sad","2023-12-03"
"638","8354","I am stressed","2023-12-03"
"30","8355","I'm disillusioned","2023-12-03"
"26","8356","I'm feeling excited","2023-12-03"
"984","8357","I'm feeling sympathetic","2023-12-03"
"146","8358","I feel optimistic","2023-12-03"
"18","8359","I'm disillusioned","2023-12-03"
"713","8360","I am tired","2023-12-03"
"397","8361","I've been elated","2023-12-03"
"576","8362","I'm feeling overwhelmed","2023-12-03"
"260","8363","I've been itchy","2023-12-03"
"73","8364","I'm feeling frustrated","2023-12-03"
"217","8365","I feel eager","2023-12-03"
"706","8366","I feel peaceful","2023-12-03"
"22","8367","I'm feeling satisfied","2023-12-03"
"7","8368","I feel content","2023-12-03"
"149","8369","I am satisfied","2023-12-03"
"591","8370","I've gotten energetic","2023-12-03"
"31","8371","I'm stressed","2023-12-03"
"376","8372","I've been eager","2023-12-03"
"58","8373","I am content","2023-12-03"
"659","8374","I feel excited","2023-12-03"
"7","8375","I've gotten lonely","2023-12-03"
"63","8376","I'm feeling restless","2023-12-03"
"824","8377","I'm calm","2023-12-03"
"364","8378","I'm inspired","2023-12-03"
"811","8379","I'm feeling determined","2023-12-03"
"693","8380","I've gotten pessimistic","2023-12-03"
"35","8381","I am serene","2023-12-03"
"372","8382","I'm frustrated","2023-12-03"
"789","8383","I am serene","2023-12-03"
"34","8384","I feel worried","2023-12-03"
"152","8385","I've gotten satisfied","2023-12-03"
"46","8386","I'm feeling optimistic","2023-12-03"
"15","8387","I've been pessimistic","2023-12-03"
"595","8388","I'm inspired","2023-12-03"
"1","8389","I've gotten sympathetic","2023-12-03"
"917","8390","I am satisfied","2023-12-03"
"10","8391","I feel melancholic","2023-12-03"
"526","8392","I'm disillusioned","2023-12-03"
"15","8393","I feel stressed","2023-12-03"
"118","8394","I am annoyed","2023-12-03"
"10","8395","I'm feeling restless","2023-12-03"
"37","8396","I've gotten lonely","2023-12-03"
"86","8397","I've been spontaneous","2023-12-03"
"45","8398","I feel energetic","2023-12-03"
"57","8399","I feel angry","2023-12-03"
"21","8400","I'm feeling angry","2023-12-03"
"50","8401","I'm feeling peaceful","2023-12-03"
"50","8402","I feel content","2023-12-03"
"80","8403","I've gotten spontaneous","2023-12-03"
"234","8404","I'm angry","2023-12-03"
"99","8405","I am lazy","2023-12-03"
"580","8406","I've been frustrated","2023-12-03"
"470","8407","I've been sad","2023-12-03"
"42","8408","I've gotten lazy","2023-12-03"
"62","8409","I've been sad","2023-12-03"
"46","8410","I feel frustrated","2023-12-03"
"86","8411","I'm feeling sympathetic","2023-12-03"
"33","8412","I am hopeful","2023-12-03"
"54","8413","I've gotten relaxed","2023-12-03"
"838","8414","I feel impatient","2023-12-03"
"492","8415","I'm bored","2023-12-03"
"244","8416","I feel spontaneous","2023-12-03"
"22","8417","I've gotten relaxed","2023-12-03"
"8","8418","I've been eager","2023-12-03"
"51","8419","I am itchy","2023-12-03"
"504","8420","I'm feeling impatient","2023-12-03"
"20","8421","I've been disillusioned","2023-12-03"
"483","8422","I'm feeling restless","2023-12-03"
"162","8423","I'm feeling euphoric","2023-12-03"
"963","8424","I am optimistic","2023-12-03"
"65","8425","I am rejuvenated","2023-12-03"
"678","8426","I feel grateful","2023-12-03"
"859","8427","I'm angry","2023-12-03"
"84","8428","I am angry","2023-12-04"
"47","8429","I'm happy","2023-12-04"
"86","8430","I've been impatient","2023-12-04"
"9","8431","I'm nervous","2023-12-04"
"76","8432","I'm energetic","2023-12-04"
"678","8433","I've gotten fired up","2023-12-04"
"26","8434","I'm feeling content","2023-12-04"
"613","8435","I've gotten lonely","2023-12-04"
"72","8436","I feel bored","2023-12-04"
"32","8437","I'm feeling overwhelmed","2023-12-04"
"497","8438","I've gotten determined","2023-12-04"
"956","8439","I'm feeling confident","2023-12-04"
"162","8440","I've been annoyed","2023-12-04"
"847","8441","I've gotten content","2023-12-04"
"75","8442","I've been rejuvenated","2023-12-04"
"992","8443","I've gotten pessimistic","2023-12-04"
"82","8444","I am sad","2023-12-04"
"81","8445","I'm sympathetic","2023-12-04"
"280","8446","I feel peaceful","2023-12-04"
"845","8447","I'm feeling sad","2023-12-04"
"60","8448","I am rejuvenated","2023-12-04"
"289","8449","I feel elated","2023-12-04"
"111","8450","I'm euphoric","2023-12-04"
"80","8451","I feel sad","2023-12-04"
"685","8452","I am frustrated","2023-12-04"
"42","8453","I've gotten dejected","2023-12-04"
"4","8454","I am bored","2023-12-04"
"7","8455","I am restless","2023-12-04"
"163","8456","I'm determined","2023-12-04"
"43","8457","I've been serene","2023-12-04"
"976","8458","I'm melancholic","2023-12-04"
"27","8459","I am grateful","2023-12-04"
"98","8460","I am stressed","2023-12-04"
"898","8461","I'm feeling curious","2023-12-04"
"78","8462","I've been elated","2023-12-04"
"138","8463","I feel bored","2023-12-04"
"225","8464","I'm feeling annoyed","2023-12-04"
"58","8465","I've been nervous","2023-12-04"
"422","8466","I feel thrilled","2023-12-04"
"686","8467","I'm pumped","2023-12-04"
"84","8468","I've gotten disappointed","2023-12-04"
"270","8469","I've gotten itchy","2023-12-04"
"426","8470","I feel frustrated","2023-12-04"
"54","8471","I am apprehensive","2023-12-04"
"40","8472","I'm feeling content","2023-12-04"
"41","8473","I've been happy","2023-12-04"
"17","8474","I've gotten serene","2023-12-04"
"885","8475","I feel energetic","2023-12-04"
"320","8476","I feel serene","2023-12-04"
"582","8477","I've been amused","2023-12-04"
"683","8478","I am confident","2023-12-04"
"72","8479","I've been fired up","2023-12-04"
"79","8480","I feel peaceful","2023-12-04"
"69","8481","I've gotten restless","2023-12-04"
"14","8482","I'm angry","2023-12-04"
"55","8483","I've gotten frustrated","2023-12-04"
"221","8484","I feel nervous","2023-12-04"
"25","8485","I'm feeling spontaneous","2023-12-04"
"40","8486","I've been melancholic","2023-12-04"
"48","8487","I'm feeling sympathetic","2023-12-04"
"472","8488","I feel annoyed","2023-12-04"
"307","8489","I am amused","2023-12-04"
"676","8490","I am astonished","2023-12-04"
"507","8491","I am fired up","2023-12-04"
"50","8492","I feel frustrated","2023-12-04"
"239","8493","I've been sad","2023-12-04"
"113","8494","I feel determined","2023-12-04"
"40","8495","I am hopeful","2023-12-04"
"21","8496","I'm feeling peaceful","2023-12-04"
"276","8497","I'm feeling lonely","2023-12-04"
"54","8498","I've gotten introspective","2023-12-04"
"14","8499","I've gotten spontaneous","2023-12-04"
"170","8500","I've gotten determined","2023-12-04"
"455","8501","I've gotten amused","2023-12-04"
"71","8502","I've been optimistic","2023-12-04"
"70","8503","I've gotten angry","2023-12-04"
"25","8504","I'm feeling energetic","2023-12-04"
"23","8505","I've gotten disappointed","2023-12-04"
"947","8506","I feel spontaneous","2023-12-04"
"116","8507","I'm feeling bored","2023-12-04"
"35","8508","I've been hopeful","2023-12-04"
"56","8509","I've gotten euphoric","2023-12-04"
"29","8510","I am worried","2023-12-04"
"49","8511","I've gotten confident","2023-12-04"
"152","8512","I am apprehensive","2023-12-04"
"171","8513","I feel worried","2023-12-04"
"9","8514","I'm feeling excited","2023-12-04"
"399","8515","I'm feeling overwhelmed","2023-12-05"
"268","8516","I am itchy","2023-12-05"
"34","8517","I feel hopeful","2023-12-05"
"63","8518","I'm introspective","2023-12-05"
"28","8519","I've been nervous","2023-12-05"
"523","8520","I've been optimistic","2023-12-05"
"220","8521","I'm feeling impatient","2023-12-05"
"25","8522","I am optimistic","2023-12-05"
"115","8523","I'm bored","2023-12-05"
"59","8524","I've gotten stressed","2023-12-05"
"393","8525","I feel optimistic","2023-12-05"
"53","8526","I am impatient","2023-12-05"
"144","8527","I've been serene","2023-12-05"
"910","8528","I am determined","2023-12-05"
"39","8529","I'm feeling apprehensive","2023-12-05"
"17","8530","I've gotten satisfied","2023-12-05"
"233","8531","I'm dejected","2023-12-05"
"50","8532","I've been amused","2023-12-05"
"36","8533","I feel grateful","2023-12-05"
"354","8534","I'm spontaneous","2023-12-05"
"31","8535","I'm feeling restless","2023-12-05"
"68","8536","I feel impatient","2023-12-05"
"988","8537","I'm determined","2023-12-05"
"91","8538","I am apprehensive","2023-12-05"
"577","8539","I'm feeling frustrated","2023-12-05"
"112","8540","I feel dejected","2023-12-05"
"16","8541","I've been joyful","2023-12-05"
"66","8542","I'm feeling thrilled","2023-12-05"
"929","8543","I've been thrilled","2023-12-05"
"81","8544","I am sad","2023-12-05"
"22","8545","I'm feeling frustrated","2023-12-05"
"533","8546","I am content","2023-12-05"
"254","8547","I'm peaceful","2023-12-05"
"82","8548","I feel bored","2023-12-05"
"175","8549","I am itchy","2023-12-05"
"446","8550","I'm astonished","2023-12-05"
"33","8551","I'm feeling calm","2023-12-05"
"797","8552","I've been disillusioned","2023-12-05"
"24","8553","I'm confident","2023-12-05"
"45","8554","I'm feeling introspective","2023-12-05"
"2","8555","I'm lonely","2023-12-05"
"21","8556","I'm feeling eager","2023-12-05"
"721","8557","I feel itchy","2023-12-05"
"1","8558","I've gotten rejuvenated","2023-12-05"
"26","8559","I feel spontaneous","2023-12-05"
"45","8560","I've gotten confident","2023-12-05"
"514","8561","I'm impatient","2023-12-05"
"70","8562","I feel euphoric","2023-12-05"
"189","8563","I am sad","2023-12-05"
"34","8564","I am impatient","2023-12-05"
"809","8565","I feel grateful","2023-12-05"
"143","8566","I'm feeling worried","2023-12-05"
"500","8567","I am itchy","2023-12-05"
"80","8568","I feel spontaneous","2023-12-05"
"156","8569","I've been worried","2023-12-05"
"410","8570","I am euphoric","2023-12-05"
"84","8571","I'm dejected","2023-12-05"
"31","8572","I feel euphoric","2023-12-05"
"214","8573","I feel disillusioned","2023-12-05"
"1005","8574","I've gotten determined","2023-12-05"
"31","8575","I'm feeling relaxed","2023-12-05"
"303","8576","I am angry","2023-12-05"
"60","8577","I feel euphoric","2023-12-05"
"190","8578","I've gotten melancholic","2023-12-05"
"153","8579","I feel annoyed","2023-12-05"
"42","8580","I've gotten impatient","2023-12-05"
"177","8581","I've gotten satisfied","2023-12-05"
"10","8582","I am content","2023-12-05"
"891","8583","I've gotten satisfied","2023-12-05"
"12","8584","I'm feeling lazy","2023-12-05"
"48","8585","I feel excited","2023-12-05"
"643","8586","I've been euphoric","2023-12-05"
"907","8587","I feel dejected","2023-12-05"
"212","8588","I'm determined","2023-12-05"
"29","8589","I've been grateful","2023-12-05"
"426","8590","I've been itchy","2023-12-05"
"455","8591","I've been grateful","2023-12-05"
"467","8592","I've gotten rejuvenated","2023-12-05"
"60","8593","I'm feeling amused","2023-12-05"
"617","8594","I feel introspective","2023-12-05"
"305","8595","I am tired","2023-12-05"
"37","8596","I've been disappointed","2023-12-05"
"66","8597","I feel peaceful","2023-12-05"
"88","8598","I've gotten restless","2023-12-05"
"64","8599","I am lonely","2023-12-05"
"19","8600","I feel peaceful","2023-12-05"
"16","8601","I'm feeling euphoric","2023-12-05"
"165","8602","I'm feeling serene","2023-12-06"
"227","8603","I'm feeling calm","2023-12-06"
"90","8604","I've been excited","2023-12-06"
"140","8605","I feel worried","2023-12-06"
"72","8606","I feel melancholic","2023-12-06"
"204","8607","I've been frustrated","2023-12-06"
"71","8608","I'm feeling hopeful","2023-12-06"
"121","8609","I feel thrilled","2023-12-06"
"12","8610","I've been pumped","2023-12-06"
"39","8611","I am disappointed","2023-12-06"
"883","8612","I've gotten fired up","2023-12-06"
"659","8613","I've gotten elated","2023-12-06"
"424","8614","I'm feeling sympathetic","2023-12-06"
"463","8615","I'm feeling sympathetic","2023-12-06"
"675","8616","I am disillusioned","2023-12-06"
"24","8617","I've gotten sympathetic","2023-12-06"
"80","8618","I've been disgusted","2023-12-06"
"1015","8619","I'm feeling sympathetic","2023-12-06"
"381","8620","I feel disgusted","2023-12-06"
"73","8621","I'm feeling elated","2023-12-06"
"944","8622","I've been impatient","2023-12-06"
"121","8623","I feel confident","2023-12-06"
"40","8624","I've been joyful","2023-12-06"
"884","8625","I am content","2023-12-06"
"214","8626","I feel astonished","2023-12-06"
"58","8627","I'm eager","2023-12-06"
"46","8628","I'm feeling happy","2023-12-06"
"120","8629","I feel rejuvenated","2023-12-06"
"45","8630","I've been optimistic","2023-12-06"
"239","8631","I feel impatient","2023-12-06"
"333","8632","I feel curious","2023-12-06"
"185","8633","I am happy","2023-12-06"
"865","8634","I've gotten frustrated","2023-12-06"
"83","8635","I feel lazy","2023-12-06"
"391","8636","I feel nervous","2023-12-06"
"209","8637","I am energetic","2023-12-06"
"205","8638","I've gotten eager","2023-12-06"
"237","8639","I'm feeling sympathetic","2023-12-06"
"203","8640","I am eager","2023-12-06"
"39","8641","I am inspired","2023-12-06"
"901","8642","I am energetic","2023-12-06"
"13","8643","I feel introspective","2023-12-06"
"797","8644","I'm curious","2023-12-06"
"54","8645","I've gotten stressed","2023-12-06"
"161","8646","I'm itchy","2023-12-06"
"331","8647","I've been excited","2023-12-06"
"33","8648","I am frustrated","2023-12-06"
"405","8649","I've been optimistic","2023-12-06"
"202","8650","I'm feeling astonished","2023-12-06"
"106","8651","I've gotten impatient","2023-12-06"
"18","8652","I am overwhelmed","2023-12-06"
"698","8653","I've gotten nervous","2023-12-06"
"57","8654","I am elated","2023-12-06"
"168","8655","I've gotten fired up","2023-12-06"
"43","8656","I'm calm","2023-12-06"
"238","8657","I'm lazy","2023-12-06"
"832","8658","I'm angry","2023-12-06"
"173","8659","I am overwhelmed","2023-12-06"
"65","8660","I've gotten pessimistic","2023-12-06"
"395","8661","I'm optimistic","2023-12-06"
"27","8662","I'm curious","2023-12-06"
"43","8663","I've gotten pumped","2023-12-06"
"12","8664","I've been melancholic","2023-12-06"
"279","8665","I'm feeling inspired","2023-12-06"
"60","8666","I feel rejuvenated","2023-12-06"
"6","8667","I am peaceful","2023-12-06"
"348","8668","I feel content","2023-12-06"
"814","8669","I feel eager","2023-12-06"
"378","8670","I feel fired up","2023-12-06"
"296","8671","I've been sad","2023-12-06"
"58","8672","I've gotten relaxed","2023-12-06"
"17","8673","I am fired up","2023-12-06"
"32","8674","I've been disillusioned","2023-12-06"
"31","8675","I'm eager","2023-12-06"
"485","8676","I've gotten hopeful","2023-12-06"
"11","8677","I'm pumped","2023-12-06"
"62","8678","I am hopeful","2023-12-06"
"402","8679","I've been curious","2023-12-06"
"102","8680","I am determined","2023-12-06"
"130","8681","I'm feeling itchy","2023-12-06"
"80","8682","I've been curious","2023-12-06"
